,cif,nodes_cansmi,linkers_cansmi,rcsr
10448,hMOF-5016802,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])OCCC', '[O-]C(=O)C#CC(=O)[O-]']",pcu
10449,hMOF-5082179,['[Cu][Cu]'],"['[O-]C(=O)c1cc(Br)c2c(c1)C1=C(C(=[C]2)Br)C(=[C]C=C1)C(=O)[O-]', 'Brc1ncc2c(c1)ccc1c2cc(Br)cn1', '[O-]C(=O)C1=CC=C(C=[C]1)N1C(=O)c2c(Br)cc3c4c2c(C1=O)c(Br)cc4c1c2c3[C]=C(Br)C3=c2c(c(c1)Br)C(=O)N(C3=O)C1=C[C]=C(C(=C1)Br)C(Br)([O])[O]']","pcu,sql"
10450,hMOF-16495,[],[],
10451,hMOF-5044451,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4[C]2C2(C1C3C42C(=O)[O-])Br', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Br)Br', 'BrC1=CC(=[C]C=N1)C1=[C]C(=NC(=C1)Br)Br']",pcu
10452,hMOF-15161,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2c(F)c(F)c3c4c2c(c1F)ccc4c(c(c3F)C(=O)[O-])F', 'FO[C](c1c2[C]=C(F)C(=C(c2c(c2c1[C]=CC(=C2F)F)C(=O)[O-])F)F)OF', '[O-]C(=O)c1cc2c(F)c(F)c3c4c2c(c1F)c(F)cc4cc(c3F)C(=O)[O-]']","pcu,sql"
10453,hMOF-4383,[],[],
10454,hMOF-853,['[Zn][O]([Zn])([Zn])[Zn]'],"['Brc1cc(ccc1c1ccc(c(c1)Br)c1cc(Br)c(c(c1Br)Br)C(=O)[O-])C(=O)[O-]', 'BrC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'Brc1c(c(Br)c(c(c1Br)c1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br)c1cc(Br)c(c(c1Br)Br)C(=O)[O-]']",pcu
10455,hMOF-27021,['[Zn][Zn]'],"['[O-]C(=O)C=[C]C=C(C(=O)[O-])Br', '[O-]C(=O)C1=[C]C=c2c(=C1)c1=[C][C]=c3c(=c1c(c2Br)Br)cc(cc3)C(=O)[O-]', 'N=CC(=N)Br']",pcu
10456,hMOF-7776,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=C(C(=O)[O-])F', 'FC(=CC=C(C(=O)[O-])F)C(=O)[O-]']",pcu
10457,hMOF-5030972,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc(cc(c1C(=O)[O-])CCC)N1C(=O)c2c(CCC)cc3c4c2c(C1=O)c(CCC)cc4c1c2c3c(CCC)cc3c2c(c(c1CCC)CCC)C(=O)N(C3=O)c1cc(CCC)c(c(c1)CCC)C(=O)[O-]', 'CCCc1cc(ccc1C#Cc1ccc(c(c1)CCC)C(=O)[O-])C(=O)[O-]', 'CCCC1=[C]C2=C3C4=C(C(=O)N(C(=O)[C]14)c1ccc(c(c1)CCC)C(=O)[O-])C(=[C]C3=c1c3[C]2C=C(CCC)C2=[C]N([C]=c(c32)c(c1)CCC)c1cc(CCC)c(c(c1CCC)CCC)C(=O)[O-])CCC']",pcu
10458,hMOF-10913,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])Cl', '[O-]C(=O)c1cc(Cl)c(c2c1cc(Cl)c(c2Cl)Cl)C(=O)[O-]']",pcu
10459,hMOF-5050909,['[Zn][Zn]'],"['CCOc1ncc(c(c1)C=Cc1c(OCC)cncc1OCC)OCC', 'CCOC(=Cc1c([O])cc(cc1OCC)C(=O)[O-])c1cc(OCC)c(c(c1[O])OCC)C(=O)[O-]', 'CCOc1cc(ccc1C=Cc1cc([O])c(cc1OCC)C(=O)[O-])C(=O)[O-]']",pcu
10460,hMOF-5063698,['[Cu][Cu]'],"['OC1=[N]=C(O)C(=C([CH]1)c1cc(O)ncc1O)O', 'OC1=[N]=C(O)[C](C(=C1)c1cc(O)ncc1O)O', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'OC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
10461,hMOF-5000353,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Br)c1ccc(c(c1Br)Br)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]']",pcu
10462,hMOF-5049920,['[Zn][Zn]'],['COc1cc(ccc1C(=O)[O-])C=C(c1ccc(c(c1)OC)C(=O)[O-])[O]'],pcu
10463,hMOF-23874,['[Zn][Zn]'],"['OC1[CH]c2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'OC1=Cc2c(C(=[C]1)O)c(ccc2C(=O)[O-])C(=O)[O-]', 'OC1C(O)C2=N[CH]C(=N[C]12)O']",pcu
10464,hMOF-5058683,['[Zn][Zn]'],"['BrOC1=C2[C](Br)C=c3c4c2c(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)ccc4c1c2c3C=C[C]3c2c(c(c1)Br)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', 'BrO[C]1N(C2=[C]C(=NC(=C2)Br)Br)C(=O)[C]2C3=C1C=[C]c1c3c(C=C2Br)c2=[C][CH]C3=C(N(C(=c4ccc1c2c34)OBr)C1=[C]C=NC=[C]1)OBr', '[O-]C(=O)c1c(Br)cc(cc1Br)N1C(=O)C2=C(Br)[C]=c3c4c2c(C1=O)cc(c4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1cc(Br)c(c(c1)Br)C(=O)[O-])Br']",pcu
10465,hMOF-5058739,[],[],
10466,hMOF-5051838,[],[],
10467,hMOF-17224,['[Zn][Zn]'],"['Clc1nc(Cl)cc(c1)c1ccnc(c1Cl)Cl', '[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C(=C([C]=[C]1)C(=O)[O-])Cl', '[O-]C(=O)c1c(Cl)cc(c2c1CC2(Cl)Cl)C(=O)[O-]']",pcu
10468,hMOF-5035636,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N=Nc1c(N=N)c2ccncc2c2c1c1cncc(c1cc2)N=N', 'N=Nc1c2c(ccc3c2cc(cc3)C(=O)[O-])c2c(c1N=N)ccc(c2)C(=O)[O-]']",pcu
10469,hMOF-5058912,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C=C(C(=C1)Cl)C(=O)[O-]', '[O-]C(=O)C1=CC=C([C]=C1)C1=[C]C=C(C(=C1)Cl)C(=O)[O-]', 'Clc1nccc(c1)c1ccncc1Cl']",pcu
10470,hMOF-5005944,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#Cc1c(ccc(c1C#N)C(=O)[O-])C(=O)[O-]']",pcu
10471,hMOF-5021622,['[Zn][O]([Zn])([Zn])[Zn]'],"['Clc1c([C]=Cc2cc(Cl)c(c(c2)Cl)C(=O)[O-])ccc(c1Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=CC1=CC(=C([C]=C1)C(=O)[O-])Cl', '[O-]C(=O)C1=C(Cl)[C]=C(C=C1)[C]=[C]c1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)[C]=C(C=C1)C=CC1=C[C]=C(C(=C1)Cl)C(=O)[O-]']",pcu
10472,hMOF-20688,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=CC(=O)[O-])C', 'Cc1nc(C)cc(c1)c1cc(C)nc(c1C)C', 'Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]']",pcu
10473,hMOF-5077102,['[Cu][Cu]'],"['Nc1cc(N)c2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(N)cc(cc1N)C(=O)[O-])N', 'Nc1ccc2c(c1)nc(c(n2)N)N']",pcu
10474,hMOF-32053,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1O)c1ccc(cc1)c1ccc(c(c1)O)C(=O)[O-]', 'Oc1cc(c(cc1c1ccc(cc1)C(=O)[O-])O)c1ccc(c(c1)O)C(=O)[O-]', 'Oc1cncc(c1c1cc(O)c(c(c1O)O)c1ccncc1O)O']",pcu
10475,hMOF-16745,['[Zn][Zn]'],"['[O-]C(=O)c1cc(N)c(c(c1N)N)C(=O)[O-]', 'Nc1cncc(n1)N', '[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-]']",pcu
10476,hMOF-5056387,['[Zn][Zn]'],"['CCc1c(ccc(c1CC)N1[C]c2ccc3c4c2c(C1=O)ccc4C(=O)N([C]3)c1ccc(cc1CC)C(=O)[O-])C(=O)[O-]', 'CCc1nccc(c1)N1[C]c2c(CC)cc3=[C]N(C(=O)c4c3c2c(=[C]1)c(CC)c4CC)c1ccnc(c1CC)CC']","pcu,sql"
10477,hMOF-5045173,['[Zn][Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'CCCC12C3C4C1(C(=O)[O-])C1(C2(C3(C41)C(=O)[O-])CCC)CCC', 'CCCC(=N)C(=N)CCC']",pcu
10478,hMOF-6005038,['[V]'],"['[O-]C(=O)C1=C[C]=C(C2=C1CC2(Cl)Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)C=C[C]=C1Cl', 'ClC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O]', 'ClO[C]1N(C2=[C]C=C([C]=C2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2)Cl)c2c3c1cc(Cl)c1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=[C]1)C(=O)[O-]', 'ClC1=C(Cl)C=C(C(=[C]1)C(=O)[O-])Cl']",
10479,hMOF-5073254,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3(c4ccccc4)C4C1(c1ccccc1)C1(C2(C3(C41C#CC(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1', 'N#CC(=CC#N)c1ccccc1', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])c1ccccc1']",pcu
10480,hMOF-24304,['[Zn][Zn]'],"['COc1cc(C(=O)[O-])c2c(c1C(=O)[O-])ccc(c2OC)OC', 'CON=C(C(=N)OC)OC', '[O-]C(=O)C=CC=C(C(=O)[O-])[O]']",pcu
10481,hMOF-5072848,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])C)C']",pcu
10482,hMOF-5049827,['[Zn][Zn]'],"['c1ccc2c(c1)nccn2', '[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]']",pcu
10483,hMOF-1757,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCC1c2c(ccc(c2C1(CCC)CCC)C(=O)[O-])C(=O)[O-]', 'CCCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CCC', 'CCCc1c(C#CC(=O)[O-])cc(c(c1CCC)C#CC(=O)[O-])CCC']",pcu
10484,hMOF-10888,[],[],
10485,hMOF-19871,['[Zn][Zn]'],['N#Cc1cc(OC)c(c(c1OC)OC)C#N'],sql
10486,hMOF-5024624,['[Zn][O]([Zn])([Zn])[Zn]'],"['C[CH]Oc1cc(ccc1C1=NN=C(NN1)c1c(OCC)c(OCC)c(c(c1O[CH]C)OCC)C(=O)[O-])C(=O)[O-]', 'CCOc1cccc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'CCOc1cc2c(ccc(c2cc1OCC)C(=O)[O-])C(=O)[O-]']",pcu
10487,hMOF-5060570,[],[],
10488,hMOF-5033109,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4c1c2c3c(Br)cc3c2c(cc1)c(=O)n(c3OBr)C1=[C]C=C(C=C1)C(=O)[O-]', 'BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2Br)c2=[C]C=C3c4c2c1ccc4[C](OBr)N(C3=O)C1=[C]C=C(C=C1)C(=O)[O-]', 'Brc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br']",pcu
10489,hMOF-5077350,['[Cu][Cu]'],"['Nc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(N)c(c(c1)N)C(=O)[O-])N)N', 'Nc1ncc2c(c1)c(N)cc1c2ccc2c1cncc2', '[O-]C(=O)c1c(N)cc(c(c1N)N)c1nnc(nn1)c1c(N)c(N)c(c(c1N)N)C(=O)[O-]']",pcu
10490,hMOF-32434,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl', 'Clc1cc(ccc1N=Nc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C(=O)[O-]', 'Clc1cc(N=Nc2c(Cl)cncc2Cl)c(c(n1)Cl)Cl']",pcu
10491,hMOF-5060726,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'COc1cc2cc(C(=O)[O-])c(c3c2c2c1cc(cc2cc3OC)C(=O)[O-])OC', 'COc1cc2[CH]N=C(c3c2c2c1[CH]N=C(c2c(c3)[O])OC)OC']",pcu
10492,hMOF-5077303,['[Cu][Cu]'],"['COc1cncc(c1c1nnc(nn1)c1ccncc1)OC', 'COc1cc2c(OC)c(C(=O)[O-])c(c3c2c2c1c([O])c(cc2c(c3OC)[O])C(=O)[O-])OC', 'COc1c(C(=O)[O-])c(OC)c2c3c1ccc1c3c(c(c2)OC)c(c(c1)C(=O)[O-])OC']",pcu
10493,hMOF-5042869,['[Zn][Zn]'],"['[O-]C(=O)C#CC12CCC(C(C1F)(F)F)(CC2(F)F)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', 'N#Cc1cc(F)c(c(c1F)F)C#N']",pcu
10494,hMOF-6004777,['[V]'],"['[O]', 'Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)C)C(=O)[O-])C', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])C)C']",rna
10495,hMOF-2585,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC1C(CC)c2c1c(cc(c2C(=O)[O-])CC)C(=O)[O-]', 'CCC1(CC)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1C#Cc1cc(CC)c(c(c1)CC)[C][O])CC', '[O]']","pcu,sql"
10496,hMOF-5024156,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]']",pcu
10497,hMOF-5009220,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]']",pcu
10498,hMOF-5029028,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'COc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c(OC)c(c4C(=O)N(C3=O)c1ccc(cc1OC)C(=O)[O-])OC']","pcu,sql"
10499,hMOF-5081975,['[Cu][Cu]'],"['CCc1cc(ccc1N1[C]C2=c3c(C1=O)cc(c1c3c([C]=C2)c2ccc3c4c2c1cc(c4[C]N(C3=O)c1ccc(c(c1)CC)C(=O)[O-])CC)[CH2])C(=O)[O-]', 'CCc1cc(ccc1C(=O)[O-])N1C(=O)c2c(CC)c([CH2])c3c4c2c(C1=O)c(CC)c(c4c1c2c3cc(CC)c3c2c(cc1)C(=O)N(C3=O)c1cc(CC)c(c(c1)CC)C(=O)[O-])CC', 'CCc1cncc(c1N1[C]=C2C=C[C]3c4c2c(=[C]1)ccc4=c1c2=C3C(=C[C]3c2c(c(c1)CC)[C]N(C3=O)c1ccncc1CC)[CH2])CC']",pcu
10500,hMOF-5011857,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])ccc1C(=O)[O-]', 'N#Cc1c(ccc(c1C#N)C(=O)[O-])C#Cc1ccc(c(c1C#N)C#N)C(=O)[O-]', 'N#CC1C(C#N)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(C#N)C#N)C#N)C#N)(C#N)C#N']",pcu
10501,hMOF-5004262,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
10502,hMOF-4837,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C(=CC(=O)[O-])c1ccccc1', '[O-]C(=O)C1=CC(=C(C[CH]1)C1=C(CC(=C[CH]1)c1cc(c2ccccc2)c(c(c1C1=CC=CC=[C]1)c1ccccc1)C(=O)[O-])C1=[C]C=CC=C1)c1ccccc1']",pcu
10503,hMOF-5031566,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2C3=C[CH]C=CC3O[C]3N(c2cc1c1ccccc1)C(=O)c1c2c3ccc3c2c(c(c1)c1ccccc1)c1c2c3c(c3ccccc3)c(c3ccccc3)c3c2c(cc1)[C]1N(C3=O)c2ccc(c(c2C2=C[CH]C=CC2O1)c1ccccc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2cc(c3ccccc3)c3c4c2c(C1=O)c(cc4c1c2c3ccc3c2c(c(c1c1ccccc1)c1ccccc1)C(=O)N1[C]3OC2[CH]C=CC=C2c2c1ccc(c2)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C(=Cc3c4c2c(C1=O)c(cc4c1c2c3=C([CH]C3=C4OC5C=C[CH]C=C5c5c6N4C(=c(c23)cc1c1ccccc1)OC1C=CC=C[C]1c6c(c(c5)C(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1', '[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)[C]2C(=Cc3c4c2c(C1=O)c(cc4c1c2c3=C([CH]C3=C4OC5C=C[CH]C=C5c5c6N4C(=c(c23)cc1c1ccccc1)OC1[CH]C=CC=C1c6c(c(c5)C(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1']",pcu
10504,hMOF-5074361,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C(=C1)F)C(=[C]c1cc(F)c(c(c1)F)C(=O)[O-])F', 'FN=NF']",
10505,hMOF-7002094,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['O=C1O[NH2]C23C41C1(N)C2C2C1C15C67C4(C3(N)C6(C21C(=O)O[NH2]5)[NH2][NH2]7)N', '[O-]C(=O)c1ccc(c(c1N)N)c1nnc(nn1)c1cc(N)c(c(c1N)N)C(=O)[O-]', '[O-]C(=O)C=C(C=C(C(=O)[O-])N)N', '[O-]C(=O)C=CC=C(C(=O)[O-])N']",hex
10506,hMOF-32598,['[Cu][Cu]'],"['[O-]C(=O)[C]=CC(=[C]C(=O)[O-])Cl', '[N]=CC=N', '[O-]C(=O)C(=CC(=C(C(=O)[O-])Cl)Cl)Cl']",pcu
10507,hMOF-5018394,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-]', 'N#CC12C3C4(C2(C2C1(C3(C42C#N)C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-]', 'N#CC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-]']",pcu
10508,hMOF-2238,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]', '[O-]C(=O)c1c(O)cc(c(c1O)O)C#Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-]', 'Oc1c(C#Cc2ccc(c(c2)O)C(=O)[O-])cc(c(c1O)C(=O)[O-])O']",pcu
10509,hMOF-17900,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-]', 'OC1=[N]=C(O)C=C([CH]1)c1ccc(c(c1)O)c1c(O)cncc1O']",pcu
10510,hMOF-5054500,['[Zn][Zn]'],"['Brc1nccc(c1)N=Nc1c(Br)cnc(c1Br)Br', '[O-]C(=O)C1=CC=C(C=[C]1)N=Nc1ccc(cc1Br)C(=O)[O-]', 'BrOC1=c2cc(Br)c3=C(OBr)N(C(=c4c3c2c(=C(N1C1=[C]C(=C(C(=[C]1)Br)C(=O)[O-])Br)OBr)cc4Br)OBr)C1=[C]C=C(C(=[C]1)Br)C(=O)[O-]']",pcu
10511,hMOF-13811,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1F)ccc4cc(c3F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-]']",pcu
10512,hMOF-5019154,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",pcu
10513,hMOF-33670,['[Cu][Cu]'],"['[O-]C(=O)c1c(C)c(C)c2c(c1C)c(C)c(c(c2C)C(=O)[O-])C', '[O-]C(=O)C#Cc1cc(C)c(cc1C)C#CC(=O)[O-]', 'N#Cc1ccc(c(c1C)C)C#N']",pcu
10514,hMOF-5048945,['[Zn][Zn]'],"['CCOc1nccc(c1)C1=C(OCC)C(=[N]=C([C]1O[CH2])OCC)OCC', 'CCOc1cc(C(=O)[O-])c(c2c1-c1ccc(cc1OCO2)C(=O)[O-])[O]']",pcu
10515,hMOF-5007278,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])O', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
10516,hMOF-5007644,['[Zn][O]([Zn])([Zn])[Zn]'],"['O', 'C[C]OC(=C[C]=C[C][O])C(=O)[O-]', 'CCOC(=CC(=C(C(=O)[O-])OCC)OCC)C(=O)[O-]', '[C]', 'CCOC(=C(C#CC(=O)[O-])OCC)C#CC(=O)[O-]']",pcu
10517,hMOF-14358,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)cc(c4cc(c3N)C(=O)[O-])N', '[O-]C(=O)C#Cc1ccc(c(c1N)N)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(N)c(c(c1)N)C#CC(=O)[O-]']",pcu
10518,hMOF-5047418,['[Zn][Zn]'],['N#CC12C3(C#CC(=O)[O-])C4C1([C][N][N][C]C15C6(C#CC(=O)[O-])C7C1([C][N][N][C]C18C9(C#N)C%10C1(C#N)C1(C8(C9(C%101)C#N)C#N)C#N)C1(C5(C6C71)C#N)C#CC(=O)[O-])C1(C2(C3C41)C#N)C#CC(=O)[O-]'],"dia,UNKNOWN"
10519,hMOF-5019409,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl']",pcu
10520,hMOF-14979,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1c2cc(C(=O)[O-])c(c3c2c2c(c1C#N)cc(c(c2c(c3)C#N)C#N)C(=O)[O-])C#N', 'N#Cc1c(C(=O)[O-])c(C#N)c2c3c1ccc1c3c(cc2C#N)c(c(c1)C(=O)[O-])C#N', 'N#Cc1c(cc2c3c1c(C#N)c(C#N)c1c3c(c(c2)C#N)c(c(c1)C(=O)[O-])C#N)C(=O)[O-]']",pcu
10521,hMOF-5058736,[],[],
10522,hMOF-5075868,[],[],
10523,hMOF-5049988,['[Zn][Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1Cl)cc(c4c(c(c3Cl)C(=O)[O-])Cl)Cl', 'Clc1ncc2c3c1c(Cl)cc1c3c(cc2)cnc1', '[O-]C(=O)C1=C(Cl)C(=C([C]=C1)[C]=Cc1ccc(c(c1)Cl)C(=O)[O-])Cl', '[O-]C(=O)C1=C[C]=C(C(=C1Cl)Cl)[C]=Cc1ccc(c(c1)Cl)C(=O)[O-]']",pcu
10524,hMOF-36716,['[Cu][Cu]'],"['N#CN=NC#N', '[O-]C(=O)C=CC(=O)[O-]', '[C]N[C]1[N][N][C]c2c(c1c1[C]=[C]c3c4-c1c2[C]=[C]c4cc(c3)C(=O)[O-])C(=O)[O-]']",
10525,hMOF-5068588,[],[],
10526,hMOF-4266,[],[],
10527,hMOF-5014620,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', 'CCOC12C3C4C1(C(=O)[O-])C1C2(C3(C41OCC)C(=O)[O-])OCC', '[O-]C(=O)C(=CC(=O)[O-])OCC']",pcu
10528,hMOF-5056343,['[Zn][Zn]'],"['ClO[C]1C2=C(Cl)C=C3C4=C(C=C(C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OCl)[C]24)Cl)C(=O)N(C3=O)c1ccc(c(c1)Cl)C(=O)[O-]', 'ClO[C]1N(C2=[C]C=NC(=C2)Cl)C(=O)c2c3c1cc(Cl)c1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C(=NC=C1)Cl', 'ClO[C]1N(C2=CC(=NC=[C]2)Cl)C(=O)c2c3c1cc(Cl)c1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C(=NC=C1)Cl', 'ClO[C]1N(C2=[C]C=C(C(=C2)Cl)C(=O)[O-])C(=O)c2c3c1c(Cl)c(Cl)c1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-]']",pcu
10529,hMOF-5018868,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])O)O', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])O)O)O']",pcu
10530,hMOF-5074813,['[Cu][Cu]'],"['BrC(=CC1=CC=C([C]=C1Br)C(=O)[O-])C1=CC=C([C]=C1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(Br)ccc(c1cc2Br)C(=O)[O-]', 'c1ncc2c(c1)ccc1=NC=C[C]=c21']",pcu
